"N","estimator","age","mid","nrep","bias_a","se_a","bias_b","se_b","true_a","true_b","t_a","t_b"
20000,"mle","10-14",12.5,300,-Inf,NA,-0.0462101309371774,1.05332439907949,-8.97039257582296,0.0422887499214844,NA,-0.0438707495787251
20000,"mle","15-19",17.5,300,-Inf,NA,-0.100797744526757,1.11643016177058,-8.29682640500956,0.0520233944118369,NA,-0.0902857590007234
20000,"mle","20-24",22.5,300,-0.844486172808281,4.4570962333172,-0.000258780418103635,0.404135256531486,-8.02520213588412,0.0438271188339472,-0.189470033537905,-0.000640331210705627
20000,"mle","25-29",27.5,300,-0.636929133251209,2.65577701255488,0.0104520589516607,0.56016737221878,-7.83699538879676,0.0505899039281294,-0.23982779060147,0.0186588142580688
20000,"mle","30-34",32.5,300,-0.327718482979665,2.35813490472413,-0.00612032356833563,0.396408009021037,-7.52476319010437,0.0468341571333686,-0.13897359405653,-0.0154394548774387
20000,"mle","35-39",37.5,300,-0.0487847841530478,0.222866199587535,0.0344095203225225,0.319775759588622,-7.16673672016926,0.0394017280956176,-0.218897186936983,0.107605155458903
20000,"mle","40-44",42.5,300,-0.0233879553869976,0.158489536566178,0.02587206819282,0.240862985267583,-6.75402026895997,0.0329677363497863,-0.147567819893472,0.107414047717119
20000,"mle","45-49",47.5,300,-0.0473140938544772,0.299211504171342,0.012618789532951,0.203757624526873,-6.34155460245041,0.025950079978389,-0.158129260388942,0.0619303918675531
20000,"mle","50-54",52.5,300,-0.00768324891761107,0.104255179856248,0.0200831318520846,0.163096087217792,-5.93101826830349,0.0287499471299496,-0.073696567673713,0.123136809684872
20000,"mle","55-59",57.5,300,-0.0293533967492587,0.0934027729858181,0.00974201299275198,0.170827162722474,-5.5431915265717,0.0445772840877155,-0.314266866078116,0.0570284774241603
20000,"mle","60-64",62.5,300,-0.0273988726052474,0.0863687315402542,0.0277535795309073,0.189453972155545,-5.10551938327063,0.0562673346856074,-0.317231388219214,0.146492465769581
20000,"mle","65-69",67.5,300,-0.0250497151339948,0.0747638784800851,0.0342725990716627,0.198153144636536,-4.62531761703246,0.0678324947554817,-0.335051038593019,0.172960157329461
20000,"mle","70-74",72.5,300,-0.0217718954564949,0.0650700170131466,0.027568979226812,0.187445062950296,-4.07182736488224,0.0650219890413153,-0.334591820563013,0.14707764927435
20000,"mle","75-79",77.5,300,-0.0114179590381922,0.0550781840185378,0.0180354739331215,0.150626529360411,-3.49607909020242,0.0514850010931134,-0.207304566075549,0.119736370543114
20000,"mle","80-84",82.5,300,-0.0118082709524252,0.0483932609565556,0.0162144612120837,0.114056993355018,-2.88002144208942,0.0428678086215171,-0.244006514936572,0.142161043660111
20000,"mle","85-89",87.5,300,-0.0156479562002825,0.0520304908420115,0.0155643371791682,0.111353574800801,-2.28563093161235,0.0324055997576375,-0.300745888555941,0.139774023483404
20000,"mle","90-94",92.5,300,-0.020360360928992,0.0686436951471104,0.0217580404188759,0.145909067227668,-1.74976839172068,0.0223293502930381,-0.29660933732308,0.149120550437938
20000,"mle","95-99",97.5,300,-0.024943162318726,0.126627469863034,-0.0181610809647371,0.201909125747341,-1.30567837065216,0.0127171967751866,-0.196980657875464,-0.0899468060074855
20000,"mle","100+",102.5,300,-0.270419486417634,1.039814714141,-0.0595007404397081,0.717897909763764,-0.884547892930226,0.0058094476526544,-0.260065069997619,-0.0828818967578381
50000,"mle","0",0.5,300,-0.0154355557474188,0.168087770651668,-0.000766004650949975,0.101419884870328,-5.45110163120714,0.0469011555088597,-0.0918303317818775,-0.00755280536878305
50000,"mle","1-4",3,300,-0.195501617321048,1.01552623729213,0.016217660122778,0.165220895555035,-8.35609607853327,0.110675808277358,-0.192512620690477,0.0981574398825109
50000,"mle","5-9",7.5,300,-0.319102061799699,1.53177777005274,-0.0440106792946219,0.338158087759751,-9.01766599546062,0.0784767136680064,-0.208321381886037,-0.130148238021413
